Forest type,Plot,Collection date,Date of the previous collection,Number of days between collections,Trap,"Trap size, m2",Leaves,Twigs,Fruit,Flower,Seed,Miscellaneous,Remarks,"Leaves, Mg C ha-1 year-1","Twigs, Mg C ha-1 year-1","Fruit, Mg C ha-1 year-1","Flower, Mg C ha-1 year-1","Seed, Mg C ha-1 year-1","Miscellaneous, Mg C ha-1 year-1","Reproductive, total, Mg C ha-1 year-1","Total, Mg C ha-1 year-1"
Logged,B North,15/12/2011,26/11/2011,19,22,0.25,13.74,0.300000000000001,0.09,0,0,0.869999999999999,,5.27905263157895,0.115263157894737,0.034578947368421,0,0,0.334263157894736,0.034578947368421,5.76315789473684
Logged,B North,15/12/2011,26/11/2011,19,23,0.25,8.57,0.949999999999999,0,0.550000000000001,0,0,,3.29268421052632,0.365,0,0.211315789473684,0,0,0.211315789473684,3.869
Logged,B North,15/12/2011,26/11/2011,19,24,0.25,11.14,0.210000000000001,0,0.130000000000001,0,0,,4.2801052631579,0.080684210526316,0,0.049947368421053,0,0,0.049947368421053,4.41073684210526
Logged,B North,15/12/2011,26/11/2011,19,25,0.25,5.55,0.1,0,0,0,0,,2.13236842105263,0.038421052631579,0,0,0,0,0,2.17078947368421
Logged,E,05/01/2012,07/12/2011,29,1,0.25,35.9,0.33,0,0,0,0,,9.03689655172414,0.083068965517242,0,0,0,0,0,9.11996551724138
Logged,E,05/01/2012,07/12/2011,29,2,0.25,0.68,0,0,0,0,0.66,,0.171172413793103,0,0,0,0,0.166137931034483,0,0.337310344827586
Logged,E,05/01/2012,07/12/2011,29,3,0.25,38.17,0.359999999999999,0,0,0,0,,9.60831034482759,0.090620689655172,0,0,0,0,0,9.69893103448276
Logged,E,05/01/2012,07/12/2011,29,4,0.25,41.19,0,0.34,0,0,0,,10.3685172413793,0,0.085586206896552,0,0,0,0.085586206896552,10.4541034482759
Logged,E,05/01/2012,07/12/2011,29,5,0.25,32.4,0,0,0,0,0,,8.15586206896552,0,0,0,0,0,0,8.15586206896552
Logged,E,05/01/2012,07/12/2011,29,6,0.25,34.26,0.65,0,0,0,0.23,,8.62406896551724,0.163620689655173,0,0,0,0.057896551724138,0,8.84558620689655
Logged,E,05/01/2012,07/12/2011,29,7,0.25,37.03,0.560000000000001,0,0,0,0,,9.32134482758621,0.140965517241379,0,0,0,0,0,9.46231034482759
Logged,E,05/01/2012,07/12/2011,29,8,0.25,35.09,1.5,0,0.039999999999999,0,0,,8.833,0.377586206896552,0,0.010068965517241,0,0,0.010068965517241,9.22065517241379
Logged,E,05/01/2012,07/12/2011,29,9,0.25,38.26,0.210000000000001,0.210000000000001,0,0,0,,9.63096551724138,0.052862068965518,0.052862068965518,0,0,0,0.052862068965518,9.73668965517241
Logged,E,05/01/2012,07/12/2011,29,10,0.25,34.04,0.9,0,0,0,0.68,,8.56868965517241,0.226551724137931,0,0,0,0.171172413793103,0,8.96641379310345
Logged,E,05/01/2012,07/12/2011,29,11,0.25,35.68,0.83,0.35,0,0,1.28,,8.98151724137931,0.208931034482759,0.088103448275862,0,0,0.322206896551724,0.088103448275862,9.60075862068965
Logged,E,05/01/2012,07/12/2011,29,12,0.25,38.26,3.74,0.039999999999999,0,0,1.64,,9.63096551724138,0.941448275862069,0.010068965517241,0,0,0.412827586206897,0.010068965517241,10.9953103448276
Logged,E,05/01/2012,07/12/2011,29,13,0.25,33.05,0.77,0,0,0,0.449999999999999,,8.31948275862069,0.193827586206896,0,0,0,0.113275862068965,0,8.62658620689655
Logged,E,05/01/2012,07/12/2011,29,14,0.25,32.36,0.449999999999999,1.03,0,0,0,,8.14579310344828,0.113275862068965,0.259275862068965,0,0,0,0.259275862068965,8.51834482758621
Logged,E,05/01/2012,07/12/2011,29,15,0.25,52.53,9.74,0,0,0,32.92,,13.2230689655172,2.45179310344828,0,0,0,8.28675862068966,0,23.9616206896552
Logged,E,05/01/2012,07/12/2011,29,16,0.25,32.28,0.42,0,0,0,0,,8.12565517241379,0.105724137931034,0,0,0,0,0,8.23137931034483
Logged,E,05/01/2012,07/12/2011,29,17,0.25,46.5,1.69,0.119999999999999,0,0,1.63,,11.7051724137931,0.425413793103448,0.030206896551724,0,0,0.410310344827586,0.030206896551724,12.5711034482759
Logged,E,05/01/2012,07/12/2011,29,18,0.25,36.13,2.99,0,0.210000000000001,0,0.699999999999999,,9.09479310344828,0.752655172413793,0,0.052862068965518,0,0.176206896551724,0.052862068965518,10.0765172413793
Logged,E,05/01/2012,07/12/2011,29,19,0.25,7.56,0,0.609999999999999,0,0,0,,1.90303448275862,0,0.153551724137931,0,0,0,0.153551724137931,2.05658620689655
Logged,E,05/01/2012,07/12/2011,29,20,0.25,33.04,0,0.07,0,0,0.460000000000001,,8.31696551724138,0,0.017620689655173,0,0,0.115793103448276,0.017620689655173,8.45037931034483
Logged,E,05/01/2012,07/12/2011,29,21,0.25,35.95,0.32,0,0,0,0,,9.04948275862069,0.080551724137931,0,0,0,0,0,9.13003448275862
Logged,E,05/01/2012,07/12/2011,29,22,0.25,6.75,6.45,0,0,0,0,,1.69913793103448,1.62362068965517,0,0,0,0,0,3.32275862068965
Logged,E,05/01/2012,07/12/2011,29,23,0.25,34.03,0.27,0.529999999999999,0.09,0,0.869999999999999,,8.5661724137931,0.067965517241379,0.133413793103448,0.022655172413793,0,0.219,0.156068965517241,9.00920689655172
Logged,E,05/01/2012,07/12/2011,29,24,0.25,16.6,0,0,0.470000000000001,0,0.26,,4.17862068965517,0,0,0.118310344827586,0,0.065448275862069,0.118310344827586,4.36237931034483
Logged,E,05/01/2012,07/12/2011,29,25,0.25,6.4,0,0,0,0,0,,1.61103448275862,0,0,0,0,0,0,1.61103448275862
Logged,E,17/01/2012,05/01/2012,12,1,0.25,25.68,0.19,0,0,0,0,,15.622,0.115583333333333,0,0,0,0,0,15.7375833333333
Logged,E,17/01/2012,05/01/2012,12,2,0.25,8.48,0,0,0,0,0,,5.15866666666667,0,0,0,0,0,0,5.15866666666667
Logged,E,17/01/2012,05/01/2012,12,3,0.25,6.37,0.470000000000001,0,0,0,0,,3.87508333333333,0.285916666666667,0,0,0,0,0,4.161
Logged,E,17/01/2012,05/01/2012,12,4,0.25,30.59,0,0,0.25,0,0,,18.6089166666667,0,0,0.152083333333333,0,0,0.152083333333333,18.761
Logged,E,17/01/2012,05/01/2012,12,5,0.25,6.12,0,0,0,0,0,,3.723,0,0,0,0,0,0,3.723
Logged,E,17/01/2012,05/01/2012,12,6,0.25,31.32,0,0,0,0,0,,19.053,0,0,0,0,0,0,19.053
Logged,E,17/01/2012,05/01/2012,12,7,0.25,6.6,0,0,0,0,0,,4.015,0,0,0,0,0,0,4.015
Logged,E,17/01/2012,05/01/2012,12,8,0.25,8.08,0.25,0,0,0,0,,4.91533333333333,0.152083333333333,0,0,0,0,0,5.06741666666667
Logged,E,17/01/2012,05/01/2012,12,9,0.25,31.93,0.15,0.26,0,0,0,,19.4240833333333,0.09125,0.158166666666667,0,0,0,0.158166666666667,19.6735
Logged,E,17/01/2012,05/01/2012,12,10,0.25,10.7,0.289999999999999,0,0,0,0,,6.50916666666667,0.176416666666666,0,0,0,0,0,6.68558333333333
Logged,E,17/01/2012,05/01/2012,12,11,0.25,7.63,0.869999999999999,0,0,0,0,,4.64158333333333,0.529249999999999,0,0,0,0,0,5.17083333333333
Logged,E,17/01/2012,05/01/2012,12,12,0.25,6,0,0,0,0,0,,3.65,0,0,0,0,0,0,3.65
Logged,E,17/01/2012,05/01/2012,12,13,0.25,39.5,0.48,0,0,1.66,0,,24.0291666666667,0.292,0,0,1.00983333333333,0,1.00983333333333,25.331
Logged,E,17/01/2012,05/01/2012,12,14,0.25,32.5,0.43,0,0,0,0,,19.7708333333333,0.261583333333333,0,0,0,0,0,20.0324166666667
Logged,E,17/01/2012,05/01/2012,12,15,0.25,35.87,0.42,0,0,1.09,0,,21.8209166666667,0.2555,0,0,0.663083333333333,0,0.663083333333333,22.7395
Logged,E,17/01/2012,05/01/2012,12,16,0.25,6.18,0.26,0,0,0,0,,3.7595,0.158166666666667,0,0,0,0,0,3.91766666666667
Logged,E,17/01/2012,05/01/2012,12,17,0.25,14.96,0,0,0,0,0,,9.10066666666667,0,0,0,0,0,0,9.10066666666667
Logged,E,17/01/2012,05/01/2012,12,18,0.25,9.34,0.24,0,0,0,0,,5.68183333333333,0.146,0,0,0,0,0,5.82783333333333
Logged,E,17/01/2012,05/01/2012,12,19,0.25,6.31,0.67,0,0,0,0,,3.83858333333333,0.407583333333333,0,0,0,0,0,4.24616666666667
Logged,E,17/01/2012,05/01/2012,12,20,0.25,32.95,14.77,0,0,0,0,,20.0445833333333,8.98508333333333,0,0,0,0,0,29.0296666666667
Logged,E,17/01/2012,05/01/2012,12,21,0.25,8.94,0,0,0.109999999999999,0,0,,5.4385,0,0,0.066916666666666,0,0,0.066916666666666,5.50541666666667
Logged,E,17/01/2012,05/01/2012,12,22,0.25,31.49,0.68,0,0,0,0,,19.1564166666667,0.413666666666667,0,0,0,0,0,19.5700833333333
Logged,E,17/01/2012,05/01/2012,12,23,0.25,34.08,0.17,0,0,0,0,,20.732,0.103416666666667,0,0,0,0,0,20.8354166666667
Logged,E,17/01/2012,05/01/2012,12,24,0.25,8.67,0.789999999999999,0,0.15,0,0,,5.27425,0.480583333333333,0,0.09125,0,0,0.09125,5.84608333333333
Logged,E,17/01/2012,05/01/2012,12,25,0.25,7.9,0,0,0,0,0,,4.80583333333333,0,0,0,0,0,0,4.80583333333333
Old-growth,Belian,18/01/2012,22/11/2011,57,1,0.25,46.63,17.93,0,0,0,4.8,,5.97191228070176,2.29629824561403,0,0,0,0.614736842105263,0,8.88294736842105
Old-growth,Belian,18/01/2012,22/11/2011,57,2,0.25,36.15,28.32,0,0,0,4.44,,4.62973684210526,3.62694736842105,0,0,0,0.568631578947368,0,8.82531578947368
Old-growth,Belian,18/01/2012,22/11/2011,57,3,0.25,47.58,1.51,0.23,0,0,4.05,,6.09357894736842,0.193385964912281,0.029456140350877,0,0,0.518684210526316,0.029456140350877,6.8351052631579
Old-growth,Belian,18/01/2012,22/11/2011,57,4,0.25,46.73,3.98,0,0,0,0,,5.98471929824561,0.509719298245614,0,0,0,0,0,6.49443859649123
Old-growth,Belian,18/01/2012,22/11/2011,57,5,0.25,9.75,1.23,0,0,0,1.8,,1.24868421052632,0.157526315789474,0,0,0,0.230526315789474,0,1.63673684210526
Old-growth,Belian,18/01/2012,22/11/2011,57,6,0.25,36.3,0.460000000000001,0,0,0,2.52,,4.64894736842105,0.058912280701755,0,0,0,0.322736842105263,0,5.03059649122807
Old-growth,Belian,18/01/2012,22/11/2011,57,7,0.25,38.41,0,0,0,0,2.51,,4.91917543859649,0,0,0,0,0.321456140350877,0,5.24063157894737
Old-growth,Belian,18/01/2012,22/11/2011,57,8,0.25,46.56,5.5,0,0,0,0,,5.96294736842105,0.704385964912281,0,0,0,0,0,6.66733333333333
Old-growth,Belian,18/01/2012,22/11/2011,57,9,0.25,39.53,3.48,0,0,0,27.36,,5.06261403508772,0.445684210526316,0,0,0,3.504,0,9.01229824561404
Old-growth,Belian,18/01/2012,22/11/2011,57,10,0.25,51.59,4.35,0,0,0,3,,6.60714035087719,0.557105263157895,0,0,0,0.384210526315789,0,7.54845614035088
Old-growth,Belian,18/01/2012,22/11/2011,57,11,0.25,48.07,2.1,0,0,0,4.55,,6.15633333333333,0.268947368421053,0,0,0,0.582719298245614,0,7.008
Old-growth,Belian,18/01/2012,22/11/2011,57,12,0.25,37.54,7.88,0,0,0,5.38,,4.80775438596491,1.00919298245614,0,0,0,0.689017543859649,0,6.5059649122807
Old-growth,Belian,18/01/2012,22/11/2011,57,13,0.25,43.22,3.15,0,0,0,2.8,,5.53519298245614,0.403421052631579,0,0,0,0.35859649122807,0,6.29721052631579
Old-growth,Belian,18/01/2012,22/11/2011,57,14,0.25,48.17,0.43,0,0,0,2.78,,6.16914035087719,0.055070175438597,0,0,0,0.356035087719298,0,6.58024561403509
Old-growth,Belian,18/01/2012,22/11/2011,57,15,0.25,43.41,6.3,0,0,0,8.08,,5.55952631578947,0.806842105263158,0,0,0,1.03480701754386,0,7.40117543859649
Old-growth,Belian,18/01/2012,22/11/2011,57,16,0.25,38.98,7.91,0,0,0,8.02,,4.99217543859649,1.0130350877193,0,0,0,1.02712280701754,0,7.03233333333333
Old-growth,Belian,18/01/2012,22/11/2011,57,17,0.25,13.01,7.32,3.1,0,0,0,,1.66619298245614,0.937473684210526,0.397017543859649,0,0,0,0.397017543859649,3.00068421052632
Old-growth,Belian,18/01/2012,22/11/2011,57,18,0.25,10.44,2.76,0,0,0,2.2,,1.33705263157895,0.353473684210526,0,0,0,0.281754385964912,0,1.97228070175439
Old-growth,Belian,18/01/2012,22/11/2011,57,19,0.25,38.58,0.710000000000001,0,0.199999999999999,0,4.64,,4.94094736842105,0.090929824561404,0,0.025614035087719,0,0.594245614035088,0.025614035087719,5.65173684210526
Old-growth,Belian,18/01/2012,22/11/2011,57,20,0.25,40.6,0,0,0,0,2.2,,5.19964912280702,0,0,0,0,0.281754385964912,0,5.48140350877193
Old-growth,Belian,18/01/2012,22/11/2011,57,21,0.25,61.9,0.5,0,0,0,0,,7.92754385964912,0.064035087719298,0,0,0,0,0,7.99157894736842
Old-growth,Belian,18/01/2012,22/11/2011,57,22,0.25,39.61,9.57,0,0,0,4.72,,5.07285964912281,1.22563157894737,0,0,0,0.604491228070176,0,6.90298245614035
Old-growth,Belian,18/01/2012,22/11/2011,57,23,0.25,9.95,23.09,0,0,0,6.67,,1.27429824561404,2.95714035087719,0,0,0,0.854228070175438,0,5.08566666666667
Old-growth,Belian,18/01/2012,22/11/2011,57,24,0.25,37.7,13.55,0,0,0,1.3,,4.82824561403509,1.73535087719298,0,0,0,0.166491228070176,0,6.73008771929825
Old-growth,Belian,18/01/2012,22/11/2011,57,25,0.25,40.52,12.77,0,0,0,10.2,,5.18940350877193,1.63545614035088,0,0,0,1.30631578947368,0,8.13117543859649
Old-growth,Seraya,20/01/2012,23/11/2011,58,1,0.25,15.04,1.54,0,0,0,1.74,,1.89296551724138,0.193827586206896,0,0,0,0.219,0,2.30579310344828
Old-growth,Seraya,20/01/2012,23/11/2011,58,2,0.25,15.59,1.99,0.19,0,0,1.81,,1.96218965517241,0.250465517241379,0.023913793103448,0,0,0.227810344827586,0.023913793103448,2.46437931034483
Old-growth,Seraya,20/01/2012,23/11/2011,58,3,0.25,14.3,2.45,0,0,0,0.810000000000001,,1.7998275862069,0.308362068965517,0,0,0,0.101948275862069,0,2.21013793103448
Old-growth,Seraya,20/01/2012,23/11/2011,58,4,0.25,7.38,2.1,0,0,0,9.24,,0.928862068965517,0.264310344827586,0,0,0,1.16296551724138,0,2.35613793103448
Old-growth,Seraya,20/01/2012,23/11/2011,58,5,0.25,18.04,4.04,0,0,0,1.48,,2.27055172413793,0.50848275862069,0,0,0,0.186275862068966,0,2.96531034482759
Old-growth,Seraya,20/01/2012,23/11/2011,58,6,0.25,11.52,0.57,0,0,0,1.11,,1.44993103448276,0.071741379310345,0,0,0,0.139706896551724,0,1.66137931034483
Old-growth,Seraya,20/01/2012,23/11/2011,58,7,0.25,18.83,2.38,3.17,0,0,2.44,,2.36998275862069,0.299551724137931,0.39898275862069,0,0,0.307103448275862,0.39898275862069,3.37562068965517
Old-growth,Seraya,20/01/2012,23/11/2011,58,8,0.25,11.26,0.76,0.25,0,0,2.49,,1.41720689655172,0.095655172413793,0.031465517241379,0,0,0.313396551724138,0.031465517241379,1.85772413793103
Old-growth,Seraya,20/01/2012,23/11/2011,58,9,0.25,7.33,7.36,0,0,0,6.8,Big piece of wood 48.67g,0.922568965517241,0.926344827586207,0,0,0,0.855862068965517,0,2.70477586206897
Old-growth,Seraya,20/01/2012,23/11/2011,58,10,0.25,13.18,1.89,0,0,0,2.56,,1.65886206896552,0.237879310344828,0,0,0,0.322206896551724,0,2.21894827586207
Old-growth,Seraya,20/01/2012,23/11/2011,58,11,0.25,20.27,0.960000000000001,0.32,0,0,2.7,,2.55122413793103,0.120827586206897,0.040275862068966,0,0,0.339827586206896,0.040275862068966,3.05215517241379
Old-growth,Seraya,20/01/2012,23/11/2011,58,12,0.25,14.24,0.84,0,0,0,1.51,,1.79227586206897,0.105724137931034,0,0,0,0.190051724137931,0,2.08805172413793
Old-growth,Seraya,20/01/2012,23/11/2011,58,13,0.25,17.14,2.43,0,0,0,1.99,,2.15727586206897,0.305844827586207,0,0,0,0.250465517241379,0,2.71358620689655
Old-growth,Seraya,20/01/2012,23/11/2011,58,14,0.25,2.78,5,0,0,0,5.16,,0.349896551724138,0.629310344827586,0,0,0,0.649448275862069,0,1.62865517241379
Old-growth,Seraya,20/01/2012,23/11/2011,58,15,0.25,10.75,1.01,0,0,0,1.79,,1.35301724137931,0.127120689655172,0,0,0,0.225293103448276,0,1.70543103448276
Old-growth,Seraya,20/01/2012,23/11/2011,58,16,0.25,13.76,0.9,0,0.19,0,1.07,,1.73186206896552,0.113275862068966,0,0.023913793103448,0,0.134672413793103,0.023913793103448,2.00372413793103
Old-growth,Seraya,20/01/2012,23/11/2011,58,17,0.25,14.41,0.710000000000001,0,0,0,0.98,,1.8136724137931,0.089362068965517,0,0,0,0.123344827586207,0,2.02637931034483
Old-growth,Seraya,20/01/2012,23/11/2011,58,18,0.25,15.36,0.57,0,0,0,0.609999999999999,,1.93324137931034,0.071741379310345,0,0,0,0.076775862068966,0,2.08175862068965
Old-growth,Seraya,20/01/2012,23/11/2011,58,19,0.25,12.3,3.47,0.210000000000001,0,0,2.33,,1.54810344827586,0.436741379310345,0.026431034482759,0,0,0.293258620689655,0.026431034482759,2.30453448275862
Old-growth,Seraya,20/01/2012,23/11/2011,58,20,0.25,5.89,0,0,0,0,0.779999999999999,,0.741327586206897,0,0,0,0,0.098172413793103,0,0.8395
Old-growth,Seraya,20/01/2012,23/11/2011,58,21,0.25,10.32,1.4,0,0.91,0,3.29,,1.29889655172414,0.176206896551724,0,0.114534482758621,0,0.414086206896552,0.114534482758621,2.00372413793103
Old-growth,Seraya,20/01/2012,23/11/2011,58,22,0.25,12.68,2.16,0,0,0,1.76,,1.59593103448276,0.271862068965517,0,0,0,0.22151724137931,0,2.08931034482759
Old-growth,Seraya,20/01/2012,23/11/2011,58,23,0.25,15.27,0.19,0,0,0,1.12,,1.92191379310345,0.023913793103448,0,0,0,0.140965517241379,0,2.08679310344828
Old-growth,Seraya,20/01/2012,23/11/2011,58,24,0.25,14.31,0.130000000000001,0,0,0,0.390000000000001,,1.80108620689655,0.016362068965517,0,0,0,0.049086206896552,0,1.86653448275862
Old-growth,Seraya,20/01/2012,23/11/2011,58,25,0.25,8.83,1.19,0,0,0,2.24,,1.11136206896552,0.149775862068965,0,0,0,0.281931034482759,0,1.54306896551724
Old-growth,Seraya,26/01/2012,20/01/2012,6,1,0.25,19.3,9.69,0,0,0,5.59,,23.4816666666667,11.7895,0,0,0,6.80116666666667,0,42.0723333333333
Old-growth,Seraya,26/01/2012,20/01/2012,6,2,0.25,19.99,9.67,0,0,0,4.38,,24.3211666666667,11.7651666666667,0,0,0,5.329,0,41.4153333333333
Old-growth,Seraya,26/01/2012,20/01/2012,6,3,0.25,4.28,3.88,0,0,0,6.63,,5.20733333333333,4.72066666666667,0,0,0,8.0665,0,17.9945
Old-growth,Seraya,26/01/2012,20/01/2012,6,4,0.25,9.19,0.810000000000001,0,0,0,1.01,,11.1811666666667,0.985500000000001,0,0,0,1.22883333333333,0,13.3955
Old-growth,Seraya,26/01/2012,20/01/2012,6,5,0.25,6.21,3.72,0,0,0,3.9,,7.5555,4.526,0,0,0,4.745,0,16.8265
Old-growth,Seraya,26/01/2012,20/01/2012,6,6,0.25,11.42,2.014,0,0,0,4.38,,13.8943333333333,2.45036666666667,0,0,0,5.329,0,21.6737
Old-growth,Seraya,26/01/2012,20/01/2012,6,7,0.25,6.99,10.49,0,0,0,12.88,,8.5045,12.7628333333333,0,0,0,15.6706666666667,0,36.938
Old-growth,Seraya,26/01/2012,20/01/2012,6,8,0.25,20.08,6.16,0,0,0,3.99,,24.4306666666667,7.49466666666667,0,0,0,4.8545,0,36.7798333333333
Old-growth,Seraya,26/01/2012,20/01/2012,6,9,0.25,3.86,4.77,0,0,0,0.98,,4.69633333333333,5.8035,0,0,0,1.19233333333333,0,11.6921666666667
Old-growth,Seraya,26/01/2012,20/01/2012,6,10,0.25,3.17,0.93,0,0,0,2.68,,3.85683333333333,1.1315,0,0,0,3.26066666666667,0,8.249
Old-growth,Seraya,26/01/2012,20/01/2012,6,11,0.25,4.4,0,0,0,0,3.4,,5.35333333333333,0,0,0,0,4.13666666666667,0,9.49
Old-growth,Seraya,26/01/2012,20/01/2012,6,12,0.25,7.69,1.17,0,0,0,4.87,,9.35616666666667,1.4235,0,0,0,5.92516666666667,0,16.7048333333333
Old-growth,Seraya,26/01/2012,20/01/2012,6,13,0.25,20.31,0.31,0,0,0,0.66,,24.7105,0.377166666666667,0,0,0,0.803,0,25.8906666666667
Old-growth,Seraya,26/01/2012,20/01/2012,6,14,0.25,10.36,1.32,3.16,0,0,3.19,,12.6046666666667,1.606,3.84466666666667,0,0,3.88116666666667,3.84466666666667,21.9365
Old-growth,Seraya,26/01/2012,20/01/2012,6,15,0.25,8.01,3.27,0,0,0,3.36,,9.7455,3.9785,0,0,0,4.088,0,17.812
Old-growth,Seraya,26/01/2012,20/01/2012,6,16,0.25,11.29,1.23,0,0.380000000000001,0,0.98,,13.7361666666667,1.4965,0,0.462333333333334,0,1.19233333333333,0.462333333333334,16.8873333333333
Old-growth,Seraya,26/01/2012,20/01/2012,6,17,0.25,1.41,1.43,0,0,0,1.27,,1.7155,1.73983333333333,0,0,0,1.54516666666667,0,5.0005
Old-growth,Seraya,26/01/2012,20/01/2012,6,18,0.25,7.4,2.38,0,0,0,2.26,,9.00333333333333,2.89566666666667,0,0,0,2.74966666666667,0,14.6486666666667
Old-growth,Seraya,26/01/2012,20/01/2012,6,19,0.25,9.96,0.59,0,0,0,2.51,,12.118,0.717833333333333,0,0,0,3.05383333333333,0,15.8896666666667
Old-growth,Seraya,26/01/2012,20/01/2012,6,20,0.25,7.2,7.28,0,0,0,7.27,,8.76,8.85733333333334,0,0,0,8.84516666666667,0,26.4625
Old-growth,Seraya,26/01/2012,20/01/2012,6,21,0.25,17.48,17.9,0,0,0,5.81,,21.2673333333333,21.7783333333333,0,0,0,7.06883333333333,0,50.1145
Old-growth,Seraya,26/01/2012,20/01/2012,6,22,0.25,5.1,1.82,0,0,0,7.09,,6.205,2.21433333333333,0,0,0,8.62616666666667,0,17.0455
Old-growth,Seraya,26/01/2012,20/01/2012,6,23,0.25,0.880000000000001,0.630000000000001,0,0,0,1.01,,1.07066666666667,0.766500000000001,0,0,0,1.22883333333333,0,3.066
Old-growth,Seraya,26/01/2012,20/01/2012,6,24,0.25,3.77,0.460000000000001,0,0,0,2.06,,4.58683333333333,0.559666666666668,0,0,0,2.50633333333333,0,7.65283333333333
Old-growth,Seraya,26/01/2012,20/01/2012,6,25,0.25,18.84,1.51,0.25,0,0,1.33,,22.922,1.83716666666667,0.304166666666667,0,0,1.61816666666667,0.304166666666667,26.6815
Old-growth,Belian,27/01/2012,18/01/2012,9,1,0.25,10.12,0.27,0,0,0,2.36,,8.20844444444445,0.219,0,0,0,1.91422222222222,0,10.3416666666667
Old-growth,Belian,27/01/2012,18/01/2012,9,2,0.25,11,2.49,0,0,0,0,,8.92222222222222,2.01966666666667,0,0,0,0,0,10.9418888888889
Old-growth,Belian,27/01/2012,18/01/2012,9,3,0.25,11.25,0,0,0,0,0,,9.125,0,0,0,0,0,0,9.125
Old-growth,Belian,27/01/2012,18/01/2012,9,4,0.25,5.33,0,0,0,0,0,,4.32322222222222,0,0,0,0,0,0,4.32322222222222
Old-growth,Belian,27/01/2012,18/01/2012,9,5,0.25,7.65,0.51,0,0,0,0.68,,6.205,0.413666666666667,0,0,0,0.551555555555555,0,7.17022222222222
Old-growth,Belian,27/01/2012,18/01/2012,9,6,0.25,7.6,0.08,0,0,0,0.59,,6.16444444444445,0.064888888888889,0,0,0,0.478555555555556,0,6.70788888888889
Old-growth,Belian,27/01/2012,18/01/2012,9,7,0.25,5.26,0,0,0,0,0.44,,4.26644444444444,0,0,0,0,0.356888888888888,0,4.62333333333333
Old-growth,Belian,27/01/2012,18/01/2012,9,8,0.25,5.74,0.17,0,0,0,0.560000000000001,,4.65577777777778,0.137888888888889,0,0,0,0.454222222222223,0,5.24788888888889
Old-growth,Belian,27/01/2012,18/01/2012,9,9,0.25,6.73,0,0,0,0,0.460000000000001,,5.45877777777778,0,0,0,0,0.373111111111112,0,5.83188888888889
Old-growth,Belian,27/01/2012,18/01/2012,9,10,0.25,8.06,0.220000000000001,0,0,0,0,,6.53755555555556,0.178444444444445,0,0,0,0,0,6.716
Old-growth,Belian,27/01/2012,18/01/2012,9,11,0.25,8.16,0.34,0,0,0,0.529999999999999,,6.61866666666667,0.275777777777778,0,0,0,0.429888888888888,0,7.32433333333333
Old-growth,Belian,27/01/2012,18/01/2012,9,12,0.25,6.28,1.1,0,0,0,2.23,,5.09377777777778,0.892222222222222,0,0,0,1.80877777777778,0,7.79477777777778
Old-growth,Belian,27/01/2012,18/01/2012,9,13,0.25,19.61,2.89,0,0,0,1.98,,15.9058888888889,2.34411111111111,0,0,0,1.606,0,19.856
Old-growth,Belian,27/01/2012,18/01/2012,9,14,0.25,8.13,0.23,0,0,0,0.68,,6.59433333333333,0.186555555555556,0,0,0,0.551555555555555,0,7.33244444444444
Old-growth,Belian,27/01/2012,18/01/2012,9,15,0.25,14.88,2.14,0,0,0,2.33,,12.0693333333333,1.73577777777778,0,0,0,1.88988888888889,0,15.695
Old-growth,Belian,27/01/2012,18/01/2012,9,16,0.25,7.98,1.2,0,0,0,2.61,,6.47266666666667,0.973333333333333,0,0,0,2.117,0,9.563
Old-growth,Belian,27/01/2012,18/01/2012,9,17,0.25,10.82,0.82,0,0,0,1.74,,8.77622222222222,0.665111111111111,0,0,0,1.41133333333333,0,10.8526666666667
Old-growth,Belian,27/01/2012,18/01/2012,9,18,0.25,9.69,0.5,0,0.130000000000001,0,0.84,,7.85966666666667,0.405555555555555,0,0.105444444444445,0,0.681333333333333,0.105444444444445,9.052
Old-growth,Belian,27/01/2012,18/01/2012,9,19,0.25,9.01,0.130000000000001,0,0.130000000000001,0,0.99,,7.30811111111111,0.105444444444445,0,0.105444444444445,0,0.803,0.105444444444445,8.322
Old-growth,Belian,27/01/2012,18/01/2012,9,20,0.25,6.95,0.42,0,0.210000000000001,0,0.460000000000001,,5.63722222222222,0.340666666666667,0,0.170333333333334,0,0.373111111111112,0.170333333333334,6.52133333333333
Old-growth,Belian,27/01/2012,18/01/2012,9,21,0.25,8.68,1.24,0.220000000000001,0.18,0,0.92,,7.04044444444445,1.00577777777778,0.178444444444445,0.146,0,0.746222222222222,0.324444444444445,9.11688888888889
Old-growth,Belian,27/01/2012,18/01/2012,9,22,0.25,5.25,0.5,0,0,0,1.12,,4.25833333333333,0.405555555555555,0,0,0,0.908444444444444,0,5.57233333333333
Old-growth,Belian,27/01/2012,18/01/2012,9,23,0.25,5.15,0.19,0,0,0,1.85,,4.17722222222222,0.154111111111111,0,0,0,1.50055555555556,0,5.83188888888889
Old-growth,Belian,27/01/2012,18/01/2012,9,24,0.25,8.24,0.66,0,0,0,1.33,,6.68355555555555,0.535333333333334,0,0,0,1.07877777777778,0,8.29766666666667
Old-growth,Belian,27/01/2012,18/01/2012,9,25,0.25,12.76,1.35,0,0,0,1.65,,10.3497777777778,1.095,0,0,0,1.33833333333333,0,12.7831111111111
